Auction Time,Edge Label,Good,Fisher Prices,New Prices,Capacity
1,e454,"V006_25_arr, V006_25",0.0,0.0,1.0
1,e455,"V006_26, V006_26_dep",0.0,0.0,4.0
1,e456,"V006_26, V006_27",0.0,0.0,8.0
1,e457,"V001_25_dep, V002_30_arr",0.0,0.0,3.0
1,e458,"V001_25_arr, V001_25",0.0,0.0,2.0
1,e459,"V001_26, V001_26_dep",0.0,0.0,1.0
1,e460,"V001_26, V001_27",0.0,0.0,7.0
1,e461,"V002_26_arr, V002_26",0.0,0.0,1.0
1,e462,"V002_27, V002_27_dep",0.0,0.0,5.0
1,e463,"V002_27, V002_28",0.0,0.0,8.0
1,e464,"V003_26_dep, V006_48_arr",0.0,0.0,4.0
1,e465,"V003_26_arr, V003_26",0.0,0.0,2.0
1,e466,"V003_27, V003_27_dep",0.0,0.0,1.0
1,e467,"V003_27, V003_28",0.0,0.0,7.0
1,e468,"V007_26_dep, V002_64_arr",0.0,0.0,3.0
1,e469,"V007_26_arr, V007_26",0.0,0.0,1.0
1,e470,"V007_27, V007_27_dep",0.0,0.0,2.0
1,e471,"V007_27, V007_28",0.0,0.0,7.0
1,e472,"V006_26_arr, V006_26",0.0,0.0,1.0
1,e473,"V006_27, V006_27_dep",0.0,0.0,4.0
1,e474,"V006_27, V006_28",0.0,0.0,8.0
1,e475,"V001_26_dep, V002_31_arr",0.0,0.0,3.0
1,e476,"V001_26_arr, V001_26",0.0,0.0,2.0
1,e477,"V001_27, V001_27_dep",0.0,0.0,1.0
1,e478,"V001_27, V001_28",0.0,0.0,7.0
1,e479,"V002_27_arr, V002_27",0.0,0.0,1.0
1,e480,"V002_28, V002_28_dep",0.0,0.0,5.0
1,e481,"V002_28, V002_29",0.0,0.0,8.0
1,e482,"V003_27_dep, V006_49_arr",0.0,0.0,4.0
1,e483,"V003_27_arr, V003_27",0.0,0.0,2.0
1,e484,"V003_28, V003_28_dep",0.0,0.0,1.0
1,e485,"V003_28, V003_29",0.0,0.0,7.0
1,e486,"V007_27_dep, V002_65_arr",0.0,0.0,3.0
1,e487,"V007_27_arr, V007_27",0.0,0.0,1.0
1,e488,"V007_28, V007_28_dep",0.0,0.0,2.0
1,e489,"V007_28, V007_29",0.0,0.0,7.0
1,e490,"V006_27_arr, V006_27",0.0,0.0,1.0
1,e491,"V006_28, V006_28_dep",0.0,0.0,4.0
1,e492,"V006_28, V006_29",0.0,0.0,8.0
1,e493,"V001_27_dep, V002_32_arr",0.0,0.0,3.0
1,e494,"V001_27_arr, V001_27",0.0,0.0,2.0
1,e495,"V001_28, V001_28_dep",0.0,0.0,1.0
1,e496,"V001_28, V001_29",0.0,0.0,7.0
1,e497,"V002_28_arr, V002_28",0.0,0.0,1.0
1,e498,"V002_29, V002_29_dep",0.0,0.0,5.0
1,e499,"V002_29, V002_30",0.0,0.0,8.0
1,e500,"V003_28_dep, V006_50_arr",0.0,0.0,4.0
1,e501,"V003_28_arr, V003_28",0.0,0.0,2.0
1,e502,"V003_29, V003_29_dep",0.0,0.0,1.0
1,e503,"V003_29, V003_30",0.0,0.0,7.0
1,e504,"V007_28_dep, V002_66_arr",0.0,0.0,3.0
1,e505,"V007_28_arr, V007_28",0.0,0.0,1.0
1,e506,"V007_29, V007_29_dep",0.0,0.0,2.0
1,e507,"V007_29, V007_30",0.0,0.0,7.0
1,e508,"V006_28_arr, V006_28",0.0,0.0,1.0
1,e509,"V006_29, V006_29_dep",0.0,0.0,4.0
1,e510,"V006_29, V006_30",0.0,0.0,8.0
1,e511,"V001_28_dep, V002_33_arr",0.0,0.0,3.0
1,e512,"V001_28_arr, V001_28",0.0,0.0,2.0
1,e513,"V001_29, V001_29_dep",0.0,0.0,1.0
1,e514,"V001_29, V001_30",0.0,0.0,7.0
1,e515,"V002_29_arr, V002_29",0.0,0.0,1.0
1,e516,"V002_30, V002_30_dep",0.0,0.0,5.0
1,e517,"V002_30, V002_31",0.0,0.0,8.0
1,e518,"V003_29_dep, V006_51_arr",0.0,0.0,4.0
1,e519,"V003_29_arr, V003_29",0.0,0.0,2.0
1,e520,"V003_30, V003_30_dep",0.0,0.0,1.0
1,e521,"V003_30, V003_31",0.0,0.0,7.0
1,e522,"V007_29_dep, V002_67_arr",0.0,0.0,3.0
1,e523,"V007_29_arr, V007_29",0.0,0.0,1.0
1,e524,"V007_30, V007_30_dep",0.0,0.0,2.0
1,e525,"V007_30, V007_31",0.0,0.0,7.0
1,e526,"V006_29_arr, V006_29",0.0,0.0,1.0
1,e527,"V006_30, V006_30_dep",0.0,0.0,4.0
1,e528,"V006_30, V006_31",0.0,0.0,8.0
1,e529,"V001_29_dep, V002_34_arr",0.0,0.0,3.0
1,e530,"V001_29_arr, V001_29",0.0,0.0,2.0
1,e531,"V001_30, V001_30_dep",0.0,0.0,1.0
1,e532,"V001_30, V001_31",0.0,0.0,7.0
1,e533,"V002_30_arr, V002_30",0.0,0.0,1.0
1,e534,"V002_31, V002_31_dep",0.0,0.0,5.0
1,e535,"V002_31, V002_32",0.0,0.0,8.0
1,e536,"V003_30_dep, V006_52_arr",0.0,0.0,4.0
1,e537,"V003_30_arr, V003_30",0.0,0.0,2.0
1,e538,"V003_31, V003_31_dep",0.0,0.0,1.0
1,e539,"V003_31, V003_32",0.0,0.0,7.0
1,e540,"V007_30_dep, V002_68_arr",0.0,0.0,3.0
1,e541,"V007_30_arr, V007_30",0.0,0.0,1.0
1,e542,"V007_31, V007_31_dep",0.0,0.0,2.0
1,e543,"V007_31, V007_32",0.0,0.0,7.0
1,e544,"V006_30_arr, V006_30",0.0,0.0,1.0
1,e545,"V006_31, V006_31_dep",0.0,0.0,4.0
1,e546,"V006_31, V006_32",0.0,0.0,8.0
1,e547,"V001_30_dep, V002_35_arr",0.0,0.0,3.0
1,e548,"V001_30_arr, V001_30",0.0,0.0,2.0
1,e549,"V001_31, V001_31_dep",0.0,0.0,1.0
1,e550,"V001_31, V001_32",0.0,0.0,7.0
1,e551,"V002_31_arr, V002_31",0.0,0.0,1.0
1,e552,"V002_32, V002_32_dep",0.0,0.0,5.0
1,e553,"V002_32, V002_33",0.0,0.0,8.0
1,e554,"V003_31_dep, V006_53_arr",0.0,0.0,4.0
1,e555,"V003_31_arr, V003_31",0.0,0.0,2.0
1,e556,"V003_32, V003_32_dep",0.0,0.0,1.0
1,e557,"V003_32, V003_33",0.0,0.0,7.0
1,e558,"V007_31_dep, V002_69_arr",0.0,0.0,3.0
1,e559,"V007_31_arr, V007_31",0.0,0.0,1.0
1,e560,"V007_32, V007_32_dep",0.0,0.0,2.0
1,e561,"V007_32, V007_33",0.0,0.0,7.0
1,e562,"V006_31_arr, V006_31",0.0,0.0,1.0
1,e563,"V006_32, V006_32_dep",0.0,0.0,4.0
1,e564,"V006_32, V006_33",0.0,0.0,8.0
1,e565,"V001_31_dep, V002_36_arr",0.0,0.0,3.0
1,e566,"V001_31_arr, V001_31",0.0,0.0,2.0
1,e567,"V001_32, V001_32_dep",0.0,0.0,1.0
1,e568,"V001_32, V001_33",0.0,0.0,7.0
1,e569,"V002_32_arr, V002_32",0.0,0.0,1.0
1,e570,"V002_33, V002_33_dep",0.0,0.0,5.0
1,e571,"V002_33, V002_34",0.0,0.0,8.0
1,e572,"V003_32_dep, V006_54_arr",0.0,0.0,4.0
1,e573,"V003_32_arr, V003_32",0.0,0.0,2.0
1,e574,"V003_33, V003_33_dep",0.0,0.0,1.0
1,e575,"V003_33, V003_34",0.0,0.0,7.0
1,e576,"V007_32_dep, V002_70_arr",0.0,0.0,3.0
1,e577,"V007_32_arr, V007_32",0.0,0.0,1.0
1,e578,"V007_33, V007_33_dep",0.0,0.0,2.0
1,e579,"V007_33, V007_34",0.0,0.0,7.0
1,e580,"V006_32_arr, V006_32",0.0,0.0,1.0
1,e581,"V006_33, V006_33_dep",0.0,0.0,4.0
1,e582,"V006_33, V006_34",0.0,0.0,8.0
1,e583,"V001_32_dep, V002_37_arr",0.0,0.0,3.0
1,e584,"V001_32_arr, V001_32",0.0,0.0,2.0
1,e585,"V001_33, V001_33_dep",0.0,0.0,1.0
1,e586,"V001_33, V001_34",0.0,0.0,7.0
1,e587,"V002_33_arr, V002_33",0.0,0.0,1.0
1,e588,"V002_34, V002_34_dep",0.0,0.0,5.0
1,e589,"V002_34, V002_35",0.0,0.0,8.0
1,e590,"V003_33_dep, V006_55_arr",0.0,0.0,4.0
1,e591,"V003_33_arr, V003_33",0.0,0.0,2.0
1,e592,"V003_34, V003_34_dep",0.0,0.0,1.0
1,e593,"V003_34, V003_35",0.0,0.0,7.0
1,e594,"V007_33_dep, V002_71_arr",0.0,0.0,3.0
1,e595,"V007_33_arr, V007_33",0.0,0.0,1.0
1,e596,"V007_34, V007_34_dep",0.0,0.0,2.0
1,e597,"V007_34, V007_35",0.0,0.0,7.0
1,e598,"V006_33_arr, V006_33",0.0,0.0,1.0
1,e599,"V006_34, V006_34_dep",0.0,0.0,4.0
1,e600,"V006_34, V006_35",0.0,0.0,8.0
1,e601,"V001_33_dep, V002_38_arr",0.0,0.0,3.0
1,e602,"V001_33_arr, V001_33",0.0,0.0,2.0
1,e603,"V001_34, V001_34_dep",0.0,0.0,1.0
1,e604,"V001_34, V001_35",0.0,0.0,7.0
1,e605,"V002_34_arr, V002_34",0.0,0.0,1.0
1,e606,"V002_35, V002_35_dep",0.0,0.0,5.0
1,e607,"V002_35, V002_36",0.0,0.0,8.0
1,e608,"V003_34_dep, V006_56_arr",0.0,0.0,4.0
1,e609,"V003_34_arr, V003_34",0.0,0.0,2.0
1,e610,"V003_35, V003_35_dep",0.0,0.0,1.0
1,e611,"V003_35, V003_36",0.0,0.0,7.0
1,e612,"V007_34_dep, V002_72_arr",0.0,0.0,3.0
1,e613,"V007_34_arr, V007_34",0.0,0.0,1.0
1,e614,"V007_35, V007_35_dep",0.0,0.0,2.0
1,e615,"V007_35, V007_36",0.0,0.0,7.0
1,e616,"V006_34_arr, V006_34",0.0,0.0,1.0
1,e617,"V006_35, V006_35_dep",0.0,0.0,4.0
1,e618,"V006_35, V006_36",0.0,0.0,8.0
1,e619,"V001_34_dep, V002_39_arr",0.0,0.0,3.0
1,e620,"V001_34_arr, V001_34",0.0,0.0,2.0
1,e621,"V001_35, V001_35_dep",0.0,0.0,1.0
1,e622,"V001_35, V001_36",0.0,0.0,7.0
1,e623,"V002_35_arr, V002_35",0.0,0.0,1.0
1,e624,"V002_36, V002_36_dep",0.0,0.0,5.0
1,e625,"V002_36, V002_37",0.0,0.0,8.0
1,e626,"V003_35_dep, V006_57_arr",0.0,0.0,4.0
1,e627,"V003_35_arr, V003_35",0.0,0.0,2.0
1,e628,"V003_36, V003_36_dep",0.0,0.0,1.0
1,e629,"V003_36, V003_37",0.0,0.0,7.0
1,e630,"V007_35_dep, V002_73_arr",0.0,0.0,3.0
1,e631,"V007_35_arr, V007_35",0.0,0.0,1.0
1,e632,"V007_36, V007_36_dep",0.0,0.0,2.0
1,e633,"V007_36, V007_37",0.0,0.0,7.0
1,e634,"V006_35_arr, V006_35",0.0,0.0,1.0
1,e635,"V006_36, V006_36_dep",0.0,0.0,4.0
1,e636,"V006_36, V006_37",0.0,0.0,8.0
1,e637,"V001_35_dep, V002_40_arr",0.0,0.0,3.0
1,e638,"V001_35_arr, V001_35",0.0,0.0,2.0
1,e639,"V001_36, V001_36_dep",0.0,0.0,1.0
1,e640,"V001_36, V001_37",0.0,0.0,7.0
1,e641,"V002_36_arr, V002_36",0.0,0.0,1.0
1,e642,"V002_37, V002_37_dep",0.0,0.0,5.0
1,e643,"V002_37, V002_38",0.0,0.0,8.0
1,e644,"V003_36_dep, V006_58_arr",0.0,0.0,4.0
1,e645,"V003_36_arr, V003_36",0.0,0.0,2.0
1,e646,"V003_37, V003_37_dep",0.0,0.0,1.0
1,e647,"V003_37, V003_38",0.0,0.0,7.0
1,e648,"V007_36_dep, V002_74_arr",0.0,0.0,3.0
1,e649,"V007_36_arr, V007_36",0.0,0.0,1.0
1,e650,"V007_37, V007_37_dep",0.0,0.0,2.0
1,e651,"V007_37, V007_38",0.0,0.0,7.0
1,e652,"V006_36_arr, V006_36",0.0,0.0,1.0
1,e653,"V006_37, V006_37_dep",0.0,0.0,4.0
1,e654,"V006_37, V006_38",0.0,0.0,8.0
1,e655,"V001_36_dep, V002_41_arr",0.0,0.0,3.0
1,e656,"V001_36_arr, V001_36",0.0,0.0,2.0
1,e657,"V001_37, V001_37_dep",0.0,0.0,1.0
1,e658,"V001_37, V001_38",0.0,0.0,7.0
1,e659,"V002_37_arr, V002_37",0.0,0.0,1.0
1,e660,"V002_38, V002_38_dep",0.0,0.0,5.0
1,e661,"V002_38, V002_39",0.0,0.0,8.0
1,e662,"V003_37_dep, V006_59_arr",0.0,0.0,4.0
1,e663,"V003_37_arr, V003_37",0.0,0.0,2.0
1,e664,"V003_38, V003_38_dep",0.0,0.0,1.0
1,e665,"V003_38, V003_39",0.0,0.0,7.0
1,e666,"V007_37_dep, V002_75_arr",0.0,0.0,3.0
1,e667,"V007_37_arr, V007_37",0.0,0.0,1.0
1,e668,"V007_38, V007_38_dep",0.0,0.0,2.0
1,e669,"V007_38, V007_39",0.0,0.0,7.0
1,e670,"V006_37_arr, V006_37",0.0,0.0,1.0
1,e671,"V006_38, V006_38_dep",0.0,0.0,4.0
1,e672,"V006_38, V006_39",0.0,0.0,8.0
1,e673,"V001_37_dep, V002_42_arr",0.0,0.0,3.0
1,e674,"V001_37_arr, V001_37",0.0,0.0,2.0
1,e675,"V001_38, V001_38_dep",0.0,0.0,1.0
1,e676,"V001_38, V001_39",0.0,0.0,7.0
1,e677,"V002_38_arr, V002_38",0.0,0.0,1.0
1,e678,"V002_39, V002_39_dep",0.0,0.0,5.0
1,e679,"V002_39, V002_40",0.0,0.0,8.0
1,e680,"V003_38_dep, V006_60_arr",0.0,0.0,4.0
1,e681,"V003_38_arr, V003_38",0.0,0.0,2.0
1,e682,"V003_39, V003_39_dep",0.0,0.0,1.0
1,e683,"V003_39, V003_40",0.0,0.0,7.0
1,e684,"V007_38_dep, V002_76_arr",0.0,0.0,3.0
1,e685,"V007_38_arr, V007_38",0.0,0.0,1.0
1,e686,"V007_39, V007_39_dep",0.0,0.0,2.0
1,e687,"V007_39, V007_40",0.0,0.0,7.0
1,e688,"V006_38_arr, V006_38",0.0,0.0,1.0
1,e689,"V006_39, V006_39_dep",0.0,0.0,4.0
1,e690,"V006_39, V006_40",0.0,0.0,8.0
1,e691,"V001_38_dep, V002_43_arr",0.0,0.0,3.0
1,e692,"V001_38_arr, V001_38",0.0,0.0,2.0
1,e693,"V001_39, V001_39_dep",0.0,0.0,1.0
1,e694,"V001_39, V001_40",0.0,0.0,7.0
1,e695,"V002_39_arr, V002_39",0.0,0.0,1.0
1,e696,"V002_40, V002_40_dep",0.0,0.0,5.0
1,e697,"V002_40, V002_41",0.0,0.0,8.0
1,e698,"V003_39_dep, V006_61_arr",0.0,0.0,4.0
1,e699,"V003_39_arr, V003_39",0.0,0.0,2.0
1,e700,"V003_40, V003_40_dep",0.0,0.0,1.0
1,e701,"V003_40, V003_41",0.0,0.0,7.0
1,e702,"V007_39_dep, V002_77_arr",0.0,0.0,3.0
1,e703,"V007_39_arr, V007_39",0.0,0.0,1.0
1,e704,"V007_40, V007_40_dep",0.0,0.0,2.0
1,e705,"V007_40, V007_41",0.0,0.0,7.0
1,e706,"V006_39_arr, V006_39",0.0,0.0,1.0
1,e707,"V006_40, V006_40_dep",0.0,0.0,4.0
1,e708,"V006_40, V006_41",0.0,0.0,8.0
1,e709,"V001_39_dep, V002_44_arr",0.0,0.0,3.0
1,e710,"V001_39_arr, V001_39",0.0,0.0,2.0
1,e711,"V001_40, V001_40_dep",0.0,0.0,1.0
1,e712,"V001_40, V001_41",0.0,0.0,7.0
1,e713,"V002_40_arr, V002_40",0.0,0.0,1.0
1,e714,"V002_41, V002_41_dep",0.0,0.0,5.0
1,e715,"V002_41, V002_42",0.0,0.0,8.0
1,e716,"V003_40_dep, V006_62_arr",0.0,0.0,4.0
1,e717,"V003_40_arr, V003_40",0.0,0.0,2.0
1,e718,"V003_41, V003_41_dep",0.0,0.0,1.0
1,e719,"V003_41, V003_42",0.0,0.0,7.0
1,e720,"V007_40_dep, V002_78_arr",0.0,0.0,3.0
1,e721,"V007_40_arr, V007_40",0.0,0.0,1.0
1,e722,"V007_41, V007_41_dep",0.0,0.0,2.0
1,e723,"V007_41, V007_42",0.0,0.0,7.0
1,e724,"V006_40_arr, V006_40",0.0,0.0,1.0
1,e725,"V006_41, V006_41_dep",0.0,0.0,4.0
1,e726,"V006_41, V006_42",0.0,0.0,8.0
1,e727,"V001_40_dep, V002_45_arr",0.0,0.0,3.0
1,e728,"V001_40_arr, V001_40",0.0,0.0,2.0
1,e729,"V001_41, V001_41_dep",0.0,0.0,1.0
1,e730,"V001_41, V001_42",0.0,0.0,7.0
1,e731,"V002_41_arr, V002_41",0.0,0.0,1.0
1,e732,"V002_42, V002_42_dep",0.0,0.0,5.0
1,e733,"V002_42, V002_43",0.0,0.0,8.0
1,e734,"V003_41_dep, V006_63_arr",0.0,0.0,4.0
1,e735,"V003_41_arr, V003_41",0.0,0.0,2.0
1,e736,"V003_42, V003_42_dep",0.0,0.0,1.0
1,e737,"V003_42, V003_43",0.0,0.0,7.0
1,e738,"V007_41_dep, V002_79_arr",0.0,0.0,3.0
1,e739,"V007_41_arr, V007_41",0.0,0.0,1.0
1,e740,"V007_42, V007_42_dep",0.0,0.0,2.0
1,e741,"V007_42, V007_43",0.0,0.0,7.0
1,e742,"V006_41_arr, V006_41",0.0,0.0,1.0
1,e743,"V006_42, V006_42_dep",0.0,0.0,4.0
1,e744,"V006_42, V006_43",0.0,0.0,8.0
1,e745,"V001_41_dep, V002_46_arr",0.0,0.0,3.0
1,e746,"V001_41_arr, V001_41",0.0,0.0,2.0
1,e747,"V001_42, V001_42_dep",0.0,0.0,1.0
1,e748,"V001_42, V001_43",0.0,0.0,7.0
1,e749,"V002_42_arr, V002_42",0.0,0.0,1.0
1,e750,"V002_43, V002_43_dep",0.0,0.0,5.0
1,e751,"V002_43, V002_44",0.0,0.0,8.0
1,e752,"V003_42_dep, V006_64_arr",0.0,0.0,4.0
1,e753,"V003_42_arr, V003_42",0.0,0.0,2.0
1,e754,"V003_43, V003_43_dep",0.0,0.0,1.0
1,e755,"V003_43, V003_44",0.0,0.0,7.0
1,e756,"V007_42_dep, V002_80_arr",0.0,0.0,3.0
1,e757,"V007_42_arr, V007_42",0.0,0.0,1.0
1,e758,"V007_43, V007_43_dep",0.0,0.0,2.0
1,e759,"V007_43, V007_44",0.0,0.0,7.0
1,e760,"V006_42_arr, V006_42",22.008077112828477,22.008077112828477,1.0
1,e761,"V006_43, V006_43_dep",0.0,0.0,4.0
1,e762,"V006_43, V006_44",0.0,0.0,8.0
1,e763,"V001_42_dep, V002_47_arr",0.0,0.0,3.0
1,e764,"V001_42_arr, V001_42",0.0,0.0,2.0
1,e765,"V001_43, V001_43_dep",0.0,0.0,1.0
1,e766,"V001_43, V001_44",0.0,0.0,7.0
1,e767,"V002_43_arr, V002_43",0.0,0.0,1.0
1,e768,"V002_44, V002_44_dep",0.0,0.0,5.0
1,e769,"V002_44, V002_45",0.0,0.0,8.0
1,e770,"V003_43_dep, V006_65_arr",0.0,0.0,4.0
1,e771,"V003_43_arr, V003_43",0.0,0.0,2.0
1,e772,"V003_44, V003_44_dep",0.0,0.0,1.0
1,e773,"V003_44, V003_45",0.0,0.0,7.0
1,e774,"V007_43_dep, V002_81_arr",0.0,0.0,3.0
1,e775,"V007_43_arr, V007_43",0.0,0.0,1.0
1,e776,"V007_44, V007_44_dep",0.0,0.0,2.0
1,e777,"V007_44, V007_45",0.0,0.0,7.0
1,e778,"V006_43_arr, V006_43",12.124396227945741,12.124396227945741,1.0
1,e779,"V006_44, V006_44_dep",0.0,0.0,4.0
1,e780,"V006_44, V006_45",0.0,0.0,8.0
1,e781,"V001_43_dep, V002_48_arr",0.0,0.0,3.0
1,e782,"V001_43_arr, V001_43",0.0,0.0,2.0
1,e783,"V001_44, V001_44_dep",0.0,0.0,1.0
1,e784,"V001_44, V001_45",0.0,0.0,7.0
1,e785,"V002_44_arr, V002_44",0.0,0.0,1.0
1,e786,"V002_45, V002_45_dep",0.0,0.0,5.0
1,e787,"V002_45, V002_46",0.0,0.0,8.0
1,e788,"V003_44_dep, V006_66_arr",0.0,0.0,4.0
1,e789,"V003_44_arr, V003_44",0.0,0.0,2.0
1,e790,"V003_45, V003_45_dep",0.0,0.0,1.0
1,e791,"V003_45, V003_46",0.0,0.0,7.0
1,e792,"V007_44_dep, V002_82_arr",0.0,0.0,3.0
1,e793,"V007_44_arr, V007_44",0.0,0.0,1.0
1,e794,"V007_45, V007_45_dep",0.0,0.0,2.0
1,e795,"V007_45, V007_46",0.0,0.0,7.0
1,e796,"V006_44_arr, V006_44",4.717711486329934,4.717711486329934,1.0
1,e797,"V006_45, V006_45_dep",0.0,0.0,4.0
1,e798,"V006_45, V006_46",0.0,0.0,8.0
1,e799,"V001_44_dep, V002_49_arr",0.0,0.0,3.0
1,e800,"V001_44_arr, V001_44",0.0,0.0,2.0
1,e801,"V001_45, V001_45_dep",0.0,0.0,1.0
1,e802,"V001_45, V001_46",0.0,0.0,7.0
1,e803,"V002_45_arr, V002_45",0.0,0.0,1.0
1,e804,"V002_46, V002_46_dep",0.0,0.0,5.0
1,e805,"V002_46, V002_47",0.0,0.0,8.0
1,e806,"V003_45_dep, V006_67_arr",0.0,0.0,4.0
1,e807,"V003_45_arr, V003_45",0.0,0.0,2.0
1,e808,"V003_46, V003_46_dep",0.0,0.0,1.0
1,e809,"V003_46, V003_47",0.0,0.0,7.0
1,e810,"V007_45_dep, V002_83_arr",0.0,0.0,3.0
1,e811,"V007_45_arr, V007_45",0.0,0.0,1.0
1,e812,"V007_46, V007_46_dep",0.0,0.0,2.0
1,e813,"V007_46, V007_47",0.0,0.0,7.0
1,e814,"V006_45_arr, V006_45",0.0,0.0,1.0
1,e815,"V006_46, V006_46_dep",0.0,0.0,4.0
1,e816,"V006_46, V006_47",0.0,0.0,8.0
1,e817,"V001_45_dep, V002_50_arr",0.0,0.0,3.0
1,e818,"V001_45_arr, V001_45",0.0,0.0,2.0
1,e819,"V001_46, V001_46_dep",0.0,0.0,1.0
1,e820,"V001_46, V001_47",0.0,0.0,7.0
1,e821,"V002_46_arr, V002_46",0.0,0.0,1.0
1,e822,"V002_47, V002_47_dep",0.0,0.0,5.0
1,e823,"V002_47, V002_48",0.0,0.0,8.0
1,e824,"V003_46_dep, V006_68_arr",0.0,0.0,4.0
1,e825,"V003_46_arr, V003_46",0.0,0.0,2.0
1,e826,"V003_47, V003_47_dep",0.0,0.0,1.0
1,e827,"V003_47, V003_48",0.0,0.0,7.0
1,e828,"V007_46_dep, V002_84_arr",0.0,0.0,3.0
1,e829,"V007_46_arr, V007_46",0.0,0.0,1.0
1,e830,"V007_47, V007_47_dep",0.0,0.0,2.0
1,e831,"V007_47, V007_48",0.0,0.0,7.0
1,e832,"V006_46_arr, V006_46",0.0,0.0,1.0
1,e833,"V006_47, V006_47_dep",0.0,0.0,4.0
1,e834,"V006_47, V006_48",0.0,0.0,8.0
1,e835,"V001_46_dep, V002_51_arr",0.0,0.0,3.0
1,e836,"V001_46_arr, V001_46",0.0,0.0,2.0
1,e837,"V001_47, V001_47_dep",0.0,0.0,1.0
1,e838,"V001_47, V001_48",0.0,0.0,7.0
1,e839,"V002_47_arr, V002_47",0.0,0.0,1.0
1,e840,"V002_48, V002_48_dep",0.0,0.0,5.0
1,e841,"V002_48, V002_49",0.0,0.0,8.0
1,e842,"V003_47_dep, V006_69_arr",0.0,0.0,4.0
1,e843,"V003_47_arr, V003_47",0.0,0.0,2.0
1,e844,"V003_48, V003_48_dep",0.0,0.0,1.0
1,e845,"V003_48, V003_49",0.0,0.0,7.0
1,e846,"V007_47_dep, V002_85_arr",0.0,0.0,3.0
1,e847,"V007_47_arr, V007_47",0.0,0.0,1.0
1,e848,"V007_48, V007_48_dep",0.0,0.0,2.0
1,e849,"V007_48, V007_49",0.0,0.0,7.0
1,e850,"V006_47_arr, V006_47",0.0,0.0,1.0
1,e851,"V006_48, V006_48_dep",0.0,0.0,4.0
1,e852,"V006_48, V006_49",0.0,0.0,8.0
1,e853,"V001_47_dep, V002_52_arr",0.0,0.0,3.0
1,e854,"V001_47_arr, V001_47",0.0,0.0,2.0
1,e855,"V001_48, V001_48_dep",0.0,0.0,1.0
1,e856,"V001_48, V001_49",0.0,0.0,7.0
1,e857,"V002_48_arr, V002_48",0.0,0.0,1.0
1,e858,"V002_49, V002_49_dep",0.0,0.0,5.0
1,e859,"V002_49, V002_50",0.0,0.0,8.0
1,e860,"V003_48_dep, V006_70_arr",0.0,0.0,4.0
1,e861,"V003_48_arr, V003_48",0.0,0.0,2.0
1,e862,"V003_49, V003_49_dep",0.0,0.0,1.0
1,e863,"V003_49, V003_50",0.0,0.0,7.0
1,e864,"V007_48_dep, V002_86_arr",0.0,0.0,3.0
1,e865,"V007_48_arr, V007_48",0.0,0.0,1.0
1,e866,"V007_49, V007_49_dep",0.0,0.0,2.0
1,e867,"V007_49, V007_50",0.0,0.0,7.0
1,e868,"V006_48_arr, V006_48",0.0,0.0,1.0
1,e869,"V006_49, V006_49_dep",0.0,0.0,4.0
1,e870,"V006_49, V006_50",0.0,0.0,8.0
1,e871,"V001_48_dep, V002_53_arr",0.0,0.0,3.0
1,e872,"V001_48_arr, V001_48",0.0,0.0,2.0
1,e873,"V001_49, V001_49_dep",0.0,0.0,1.0
1,e874,"V001_49, V001_50",0.0,0.0,7.0
1,e875,"V002_49_arr, V002_49",0.0,0.0,1.0
1,e876,"V002_50, V002_50_dep",0.0,0.0,5.0
1,e877,"V002_50, V002_51",0.0,0.0,8.0
1,e878,"V003_49_dep, V006_71_arr",0.0,0.0,4.0
1,e879,"V003_49_arr, V003_49",0.0,0.0,2.0
1,e880,"V003_50, V003_50_dep",0.0,0.0,1.0
1,e881,"V003_50, V003_51",0.0,0.0,7.0
1,e882,"V007_49_dep, V002_87_arr",0.0,0.0,3.0
1,e883,"V007_49_arr, V007_49",0.0,0.0,1.0
1,e884,"V007_50, V007_50_dep",0.0,0.0,2.0
1,e885,"V007_50, V007_51",0.0,0.0,7.0
1,e886,"V006_49_arr, V006_49",0.0,0.0,1.0
1,e887,"V006_50, V006_50_dep",0.0,0.0,4.0
1,e888,"V006_50, V006_51",0.0,0.0,8.0
1,e889,"V001_49_dep, V002_54_arr",0.0,0.0,3.0
1,e890,"V001_49_arr, V001_49",0.0,0.0,2.0
1,e891,"V001_50, V001_50_dep",0.0,0.0,1.0
1,e892,"V001_50, V001_51",0.0,0.0,7.0
1,e893,"V002_50_arr, V002_50",0.0,0.0,1.0
1,e894,"V002_51, V002_51_dep",0.0,0.0,5.0
1,e895,"V002_51, V002_52",0.0,0.0,8.0
1,e896,"V003_50_dep, V006_72_arr",0.0,0.0,4.0
1,e897,"V003_50_arr, V003_50",0.0,0.0,2.0
1,e898,"V003_51, V003_51_dep",0.0,0.0,1.0
1,e899,"V003_51, V003_52",0.0,0.0,7.0
1,e900,"V007_50_dep, V002_88_arr",0.0,0.0,3.0
1,e901,"V007_50_arr, V007_50",0.0,0.0,1.0
1,e902,"V007_51, V007_51_dep",0.0,0.0,2.0
1,e903,"V007_51, V007_52",0.0,0.0,7.0
1,e904,"V006_50_arr, V006_50",0.0,0.0,1.0
1,e905,"V006_51, V006_51_dep",0.0,0.0,4.0
1,e906,"V006_51, V006_52",0.0,0.0,8.0
1,e907,"V001_50_dep, V002_55_arr",0.0,0.0,3.0
